pipeline,task_name,model_name,experiment_id,learning_rate,weight_decay,batch_size,seed,test_hard_loss,test_hard_accuracy,test_hard_f1_score,test_loss,test_accuracy,test_f1_score,test_easy_loss,test_easy_accuracy,test_easy_f1_score,test_medium_loss,test_medium_accuracy,test_medium_f1_score,test_cross_device_loss,test_cross_device_accuracy,test_cross_device_f1_score,test_cross_env_loss,test_cross_env_accuracy,test_cross_env_f1_score,test_cross_user_loss,test_cross_user_accuracy,test_cross_user_f1_score
supervised,HumanIdentification,vit,params_03c2e5c7,0.001,1e-05,128,42,,,,0.03181316163735809,0.9907407407407407,0.9906673115846756,,,,,,,3.700884023783793,0.40358744394618834,0.411598479137542,,,,,,
supervised,HumanIdentification,vit,params_0e0e3881,0.001,1e-05,128,3,,,,0.014806502533179743,0.9965277777777778,0.9965233846790348,,,,,,,4.143071932740178,0.37382796575621685,0.34660866354726066,,,,,,
supervised,HumanIdentification,vit,params_b80785cd,0.001,1e-05,128,11,,,,0.01185163270889057,0.9976851851851852,0.9976835216290888,,,,,,,4.113194842558222,0.3933958418263351,0.4062068189747392,,,,,,
supervised,HumanIdentification,vit,params_fac118b0,0.001,1e-05,128,99,,,,0.02387130889541435,0.9924768518518519,0.9923994988258423,,,,,,,4.5484098904092995,0.3232776192417448,0.2885455506762132,,,,,,
supervised,HumanIdentification,patchtst,params_28274c22,0.001,1e-05,128,11,,,,0.0010626845178194344,1.0,1.0,,,,,,,5.620253367881798,0.251528740317978,0.20747155712087256,,,,,,
supervised,HumanIdentification,patchtst,params_6a43ab93,0.001,1e-05,128,99,,,,0.000649023377465912,1.0,1.0,,,,,,,4.990003679523262,0.3958418263350999,0.30717716652795185,,,,,,
supervised,HumanIdentification,patchtst,params_78147c0a,0.001,1e-05,128,42,,,,0.0017370887615942156,0.9994212962962963,0.9994213458699668,,,,,,,5.78753614172953,0.2967794537301264,0.21444689299598235,,,,,,
supervised,HumanIdentification,patchtst,params_899208c2,0.001,1e-05,128,3,,,,0.0017452446918468922,0.9994212962962963,0.999421324356996,,,,,,,5.127984704166542,0.2657969832857725,0.25607880511635,,,,,,
supervised,HumanIdentification,timesformer1d,params_609f17ff,0.001,1e-05,128,3,,,,0.017695579997692862,0.9971064814814815,0.9971072176540312,,,,,,,5.871156133829794,0.3383611903791276,0.33796113455392157,,,,,,
supervised,HumanIdentification,timesformer1d,params_87273be9,0.001,1e-05,128,42,,,,0.03312387037159944,0.9936342592592593,0.9936149133154776,,,,,,,4.506576702539356,0.31390134529147984,0.310916242597292,,,,,,
supervised,HumanIdentification,timesformer1d,params_bd5d911b,0.001,1e-05,128,99,,,,0.025994360796175897,0.9936342592592593,0.9936343549442489,,,,,,,4.745083597014498,0.21565430085609458,0.21498968661697812,,,,,,
supervised,HumanIdentification,timesformer1d,params_cf055e84,0.001,1e-05,128,11,,,,0.028939088731055596,0.9953703703703703,0.995356597173057,,,,,,,4.883669681759013,0.2825112107623318,0.29509330080416213,,,,,,
